order,pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,sale_type,sale_condition,sale_price,house_age,porch_x_deck,total_bathrooms,sqft_above_ground
1251,535305160,20,RL,57,7677,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,773,GasA,Gd,Y,SBrkr,2,1,TA,4,Typ,0,none,Attchd,Unf,1,240,TA,TA,Y,WD,Abnorml,110000,55,0,1,773
1502,908201110,90,RL,65,6012,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,AsbShng,Plywood,None,TA,Fa,PConc,none,none,none,none,none,0,GasA,TA,N,SBrkr,2,2,TA,6,Typ,0,none,none,none,0,0,none,none,N,WD,AdjLand,82000,53,0,2,1152
288,909101070,30,RL,45,8212,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,Gable,CompShg,Stucco,Stucco,None,TA,Fa,BrkTil,TA,Fa,No,Rec,Unf,864,GasA,TA,N,FuseF,2,1,TA,5,Typ,0,none,Detchd,Unf,1,200,TA,Fa,Y,WD,Normal,58500,96,96,2,864
2611,535402230,20,RL,77,9510,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1135,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,RFn,1,264,TA,TA,Y,WD,Normal,147000,44,240,1.5,1207
1304,902205090,20,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,928,GasA,Gd,Y,FuseA,3,1,TA,5,Typ,0,none,Attchd,Fin,1,288,TA,TA,Y,WD,Normal,112500,51,0,1,928
1147,531450170,60,RL,76,9291,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,832,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,2,506,TA,TA,Y,WD,Normal,187000,15,214,2.5,1710
395,527403040,20,RL,61,7930,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,GLQ,LwQ,1026,GasA,Gd,Y,SBrkr,3,1,Gd,5,Typ,0,none,Detchd,RFn,2,440,TA,TA,Y,WD,Normal,156000,40,219,2,1026
603,534277090,20,RL,NA,9450,Pave,IR1,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1040,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,1,Gd,Attchd,RFn,3,768,TA,TA,Y,WD,Normal,140000,52,84,2,1362
1679,527451020,160,RM,24,2016,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,630,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,2,440,TA,TA,Y,WD,Normal,106000,37,0,2.5,1302
79,531452050,120,RL,50,7175,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,744,GasA,TA,Y,SBrkr,2,1,TA,4,Typ,0,none,Attchd,Unf,1,264,TA,TA,Y,WD,Normal,125000,26,443,2,752
1334,903225160,70,RM,59,5870,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,554,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,1,200,Fa,TA,Y,WD,Normal,106900,108,150,1.5,1290
577,533254050,20,RL,110,15417,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,Gd,TA,Mn,LwQ,Unf,1740,GasA,TA,Y,SBrkr,2,1,Gd,7,Typ,0,none,Attchd,RFn,2,540,TA,TA,Y,WD,Normal,241600,28,466,1.5,1740
323,923201020,20,RL,85,15300,Pave,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,1068,GasA,TA,Y,SBrkr,2,1,TA,7,Typ,1,TA,Attchd,Unf,2,528,TA,TA,Y,WD,Normal,169000,45,0,2,1264
1164,533212140,160,FV,30,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,689,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,0,none,Detchd,Unf,2,540,TA,TA,Y,WD,Abnorml,146000,1,102,2,1392
2432,528235050,60,RL,NA,7861,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,783,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,393,TA,TA,Y,WD,Normal,183200,4,175,3.5,1509
47,528176010,20,RL,110,14300,Pave,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2064.25,GasA,Ex,Y,SBrkr,3,1,Ex,10,Typ,2,Gd,Attchd,Fin,3,958,TA,TA,Y,WD,Normal,500000,7,370,3.5,2670
1777,528427100,20,RL,91,11830,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1542,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,3,852,TA,TA,Y,New,Partial,260261,0,278,3,1542
1558,911226010,30,C (all),120,17727.75,Grvl,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,Gable,CompShg,MetalSd,MetalSd,None,Fa,TA,CBlock,TA,TA,No,Unf,Unf,894,GasA,TA,Y,SBrkr,2,1,TA,6,Typ,0,none,Detchd,RFn,3,960,TA,TA,Y,ConLD,Normal,81000,73,20,1,894
2010,903225040,50,RM,50,6125,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,728,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,1,224,Fa,TA,Y,CWD,Normal,135000,68,192,2,1274
2032,903451110,45,RM,57,7449,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,637,GasA,Ex,Y,FuseF,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,1,280,TA,TA,N,WD,Normal,139400,77,205,1,1108
649,535353040,20,RL,60,7626,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,8,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,1031,GasA,Gd,Y,SBrkr,2,1,Gd,5,Typ,0,none,Attchd,Unf,1,230,TA,TA,Y,WD,Normal,145500,57,0,2,1031
1408,905426030,30,RL,85,17727.75,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Flat,Tar&Grv,PreCast,PreCast,None,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,1580,GasA,Ex,Y,SBrkr,2,1,Fa,5,Typ,2,Gd,none,none,0,0,none,none,Y,WD,Normal,260000,68,39,2,1518
2056,905104090,20,RL,99,7094,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,894,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,RFn,1,384,TA,TA,Y,WD,Normal,125000,41,0,1,894
1175,533234020,60,FV,79,10646,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,TA,TA,No,GLQ,Unf,858,GasA,Ex,Y,SBrkr,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,546,TA,TA,Y,WD,Normal,223000,7,0,3.5,1789
893,908186080,180,RM,35,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,Wood,Gd,TA,Gd,GLQ,Unf,547,GasA,Gd,Y,SBrkr,2,1,TA,5,Typ,0,none,Basment,Fin,2,525,TA,TA,Y,WD,Normal,145500,4,28,2,1072
2325,527163020,60,RL,NA,7685,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,ALQ,Unf,697,GasA,Gd,Y,SBrkr,3,1,Gd,6,Typ,1,TA,Attchd,Fin,2,420,TA,TA,Y,WD,Normal,165600,13,253,2.5,1501
2060,905105170,20,RL,NA,8398,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,LwQ,BLQ,943,GasA,TA,Y,SBrkr,2,1,TA,5,Typ,0,none,Detchd,Unf,2,528,TA,TA,Y,WD,Normal,134500,40,132,2,943
438,528120020,20,RL,87,11146,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1709,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,908,TA,TA,Y,WD,Normal,255500,3,208,2,1717
1180,533250110,120,RL,22,11064,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,Gd,LwQ,GLQ,1230,GasA,Ex,Y,SBrkr,1,1,Gd,4,Typ,1,Fa,Attchd,Fin,2,477,TA,TA,Y,WD,Normal,217500,13,196,2.5,1239
2352,527356060,60,RL,85,11475,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,713,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,1,TA,Attchd,RFn,2,434,TA,TA,Y,WD,Normal,179900,31,417,3.5,1552
396,527404020,20,RL,NA,7830,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1180,GasA,TA,Y,SBrkr,2,1,TA,6,Typ,0,none,Attchd,RFn,2,477,TA,TA,Y,COD,Normal,128000,39,45,1.5,1180
605,534278230,90,RL,85,11475,Pave,Reg,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,1584,GasA,TA,Y,SBrkr,4,2,TA,9,Typ,0,none,Detchd,Unf,3,888,TA,TA,Y,COD,Abnorml,110000,51,25,3,1776
2900,916475100,20,RL,85,14331,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1800,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,765,TA,TA,Y,WD,Normal,312500,4,348,3,1800
1435,907175080,20,RL,NA,8696,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,1418,GasA,Ex,Y,SBrkr,3,1,Gd,5,Typ,1,TA,Attchd,RFn,2,558,TA,TA,Y,WD,Normal,226001,11,318,3,1418
2139,907202100,20,RL,39,16300,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,Rec,BLQ,876,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,RFn,1,308,TA,TA,Y,WD,Normal,130000,30,0,2,907
157,535350040,20,RL,74,5868,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,936,GasA,Ex,Y,SBrkr,2,1,TA,4,Typ,0,none,Attchd,Fin,1,308,TA,TA,Y,WD,Normal,129000,54,240,2,936
1900,534430090,20,RL,57,8280,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,932,GasA,Ex,Y,FuseA,2,1,Gd,4,Typ,1,Gd,Attchd,Unf,1,306,TA,TA,Y,WD,Normal,124000,57,214,1,932
1503,908201120,90,RL,92,12108,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1440,GasA,TA,N,FuseF,4,2,Fa,8,Typ,0,none,none,none,0,0,none,none,Y,WD,Normal,118000,53,0,2,1440
700,902106060,70,RM,60,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,Unf,994,GasA,TA,N,SBrkr,4,2,TA,11,Min2,0,none,Attchd,RFn,1,432,TA,TA,Y,WD,Normal,107500,117,287,2,2372
2158,907295040,20,RL,73,17227,Pave,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1341,GasA,Ex,Y,SBrkr,1,1,Gd,5,Typ,1,TA,Attchd,RFn,2,482,TA,TA,Y,WD,Normal,246900,8,324,2.5,1341
1197,534225120,90,RL,74,13101,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1728,GasA,TA,Y,SBrkr,6,2,TA,10,Typ,0,none,Detchd,Unf,2,576,TA,TA,Y,WD,Normal,142600,43,0,2,1728
57,528240130,60,RL,63,8577,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,433,TA,TA,Y,WD,Normal,185088,6,192,2.5,1733
1338,903228040,50,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,825,GasA,Ex,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,Unf,1,672,TA,TA,Y,WD,Normal,157000,71,272,2,1497
906,909129090,50,RH,70,6300,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,TA,Fa,No,LwQ,Unf,832,GasA,TA,Y,SBrkr,3,1,TA,7,Typ,2,Gd,Basment,Unf,1,250,TA,TA,Y,WD,Abnorml,160000,71,55,1.5,1268
478,528240030,60,RL,62,7984,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,868,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,436,TA,TA,Y,WD,Normal,189500,5,168,2.5,1630
1355,903401050,50,RL,NA,9144,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,883,GasA,Gd,Y,SBrkr,3,1,TA,8,Typ,0,none,Detchd,Unf,1,240,TA,TA,N,WD,Normal,145000,68,0,2,1505
2093,906201200,60,RL,86,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,1502,GasA,Ex,Y,SBrkr,4,1,Gd,8,Typ,1,TA,Attchd,Fin,2,576,TA,TA,Y,WD,Normal,301000,21,297,3.5,2670
2387,528118010,60,RL,101,14215,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1158,GasA,Ex,Y,SBrkr,4,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,3,853,TA,TA,Y,New,Partial,325300,1,394,3.5,2376
1937,535325280,80,RL,60,7134,Pave,Reg,Bnk,AllPub,Inside,Mod,"NAmes",Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,384,GasA,TA,Y,SBrkr,3,1,TA,6,Min1,1,TA,Detchd,Unf,2,572,TA,TA,Y,WD,Normal,130000,52,50,1,1360
2084,905476170,30,RL,58,9098,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,528,GasA,Ex,Y,SBrkr,2,1,TA,5,Typ,0,none,none,none,0,0,none,none,N,WD,Normal,86000,87,144,2,605
941,910204050,70,RM,50,8660,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,Gambrel,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,760,GasA,Ex,N,SBrkr,5,1,Gd,11,Typ,0,none,Detchd,Unf,2,576,TA,TA,Y,WD,Normal,123000,109,593,2,1856
796,905476230,120,RL,42,4235,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,Mn,GLQ,ALQ,1049,GasA,TA,Y,SBrkr,2,1,Gd,5,Typ,0,none,Attchd,Fin,1,266,TA,TA,Y,WD,Normal,139500,25,105,3,1049
1514,909100170,30,RL,67,5604,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,864,GasA,TA,N,FuseA,2,1,TA,5,Typ,0,none,none,none,0,0,none,none,Y,WD,Normal,98000,83,96,2,864
1984,902202070,30,RM,50,5925,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,Hip,CompShg,Stucco,Stucco,BrkCmn,TA,TA,BrkTil,Fa,TA,No,Rec,Unf,907,GasA,TA,Y,SBrkr,2,1,TA,7,Typ,0,none,Detchd,Unf,2,672,TA,TA,Y,WD,Alloca,89471,70,72,1,1131
940,910202070,70,RM,59,10690,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Fa,No,Rec,Unf,672,GasA,Gd,Y,FuseA,3,1,TA,6,Typ,0,none,Detchd,Unf,1,468,TA,Fa,Y,WD,Normal,147000,89,346,1,1344
1412,905452070,90,RL,50,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,864,GasA,Fa,N,SBrkr,2,1,TA,4,Typ,0,none,none,none,0,0,none,none,Y,WD,Normal,99600,33,0,2,864
1413,905452120,60,RL,50,9360,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,VinylSd,VinylSd,BrkCmn,Gd,TA,CBlock,TA,TA,No,Rec,Unf,621,GasA,TA,Y,SBrkr,3,1,TA,7,Typ,0,none,Detchd,Unf,1,280,TA,TA,Y,WD,Normal,134500,46,236,1.5,1269
2496,532378130,20,RL,NA,8020,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912,GasA,TA,N,SBrkr,3,1,TA,6,Typ,0,none,none,none,0,0,none,none,Y,WD,Normal,124000,42,0,1,912
1613,526352090,20,RL,85,10628,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,7,5,Flat,Tar&Grv,Plywood,Plywood,None,TA,Gd,CBlock,TA,Gd,Gd,GLQ,Unf,1277,GasA,TA,Y,SBrkr,2,1,TA,5,Typ,1,Po,Attchd,Unf,2,526,TA,TA,Y,WD,Normal,167000,37,176,2,1277
1310,902300260,75,RM,53,5350,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,624,GasA,Ex,Y,SBrkr,3,1,TA,7,Typ,0,none,Detchd,Unf,1,288,TA,TA,Y,WD,Normal,132000,88,192,1,1450
1554,910251050,20,A (agr),80,14584,Pave,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,1,5,Gable,CompShg,AsbShng,VinylSd,None,Fa,Po,Slab,none,none,none,none,none,0,Wall,Po,N,FuseA,2,1,Fa,4,Sal,0,none,Attchd,Unf,2,487,Fa,Po,N,WD,Abnorml,13100,56,0,1,733
2522,533253160,120,RL,40,3876,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,Gable,CompShg,Wd Sdng,Plywood,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Rec,1226,GasA,TA,Y,SBrkr,1,1,Gd,4,Typ,1,TA,Attchd,Fin,2,484,TA,TA,Y,WD,Normal,170000,28,193,2,1226
2893,916252170,120,RM,NA,8239,Pave,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,BrkFace,Wd Sdng,None,Gd,TA,CBlock,none,none,none,none,none,0,GasA,Gd,Y,SBrkr,2,1,Gd,5,Typ,0,none,Attchd,RFn,1,312,TA,TA,Y,WD,Normal,230000,20,0,2,1295
866,907252220,60,RL,NA,11885,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1299,GasA,Ex,Y,SBrkr,3,1,Ex,7,Typ,1,TA,BuiltIn,RFn,2,531,TA,TA,Y,WD,Normal,261500,8,282,3.5,1872
471,528228435,120,RL,43,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1373,GasA,Ex,Y,SBrkr,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,430,TA,TA,Y,WD,Normal,192500,4,163,2,1555
824,906380050,60,RL,68,10769,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,866,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,2,578,TA,TA,Y,WD,Normal,212000,2,249,2.5,1768
2928,923400125,85,RL,62,10441,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,Wd Shng,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,912,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,none,none,0,0,none,none,Y,WD,Normal,132000,14,112,1.5,970
